date,store_id,product_id,warehouse_id,supplier_id,units_sold,inventory_level,units_ordered,units_received,delivery_delay_days,stockout_flag,revenue,unit_price_txn,discount_pct,holiday_promo_flag,weather,season,product_name,category,supplier_id_prod,unit_cost,unit_price,reorder_point,store_name,store_city,warehouse_id_store,store_type,supplier_name,supplier_city,supplier_avg_lead_time_days,supplier_reliability_score,warehouse_name,warehouse_city,capacity_units
2023-12-17,S001,GRO-P0013,W01,SUP05,119,161,191,177,0,0,2544.7,26.73,20,1,Snowy,Winter,Sugar 1kg,Groceries,SUP05,93.31,173.23,46,Pune Central Store,Pune,W01,Tier-1,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-12-17,S001,GRO-P0014,W01,SUP01,186,263,198,187,4,0,7253.44,43.33,10,1,Cloudy,Winter,Pasta 500g,Groceries,SUP01,155.33,247.46,59,Pune Central Store,Pune,W01,Tier-1,Sunrise Distributors,Pune,4,92,North Distribution Center,Delhi,60000
2023-12-17,S001,CLO-P0015,W01,SUP05,194,357,103,92,1,0,9993.33,64.39,20,0,Sunny,Autumn,Night Suit,Clothing,SUP05,159.33,286.69,75,Pune Central Store,Pune,W01,Tier-1,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-12-17,S001,TOY-P0016,W01,SUP06,46,333,23,22,5,0,2091.48,47.86,5,0,Sunny,Summer,Toy Drone,Toys,SUP06,67.24,102.49,60,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-12-17,S001,GRO-P0017,W01,SUP01,285,462,152,146,6,0,7302.13,26.97,5,1,Cloudy,Spring,Jaggery 500g,Groceries,SUP01,87.06,120.51,71,Pune Central Store,Pune,W01,Tier-1,Sunrise Distributors,Pune,4,92,North Distribution Center,Delhi,60000
2023-12-17,S001,ELE-P0018,W01,SUP07,4,66,95,91,3,0,189.48,47.37,0,0,Cloudy,Autumn,Memory Card 64GB,Electronics,SUP07,157.08,258.79,50,Pune Central Store,Pune,W01,Tier-1,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-12-17,S001,TOY-P0019,W01,SUP06,283,445,50,47,1,0,5738.39,22.53,10,1,Cloudy,Summer,Toy Robot,Toys,SUP06,365.93,690.78,82,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-12-17,S001,ELE-P0020,W01,SUP04,124,125,133,118,6,0,8650.12,77.51,10,1,Snowy,Autumn,Car Charger,Electronics,SUP04,201.23,337.34,75,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-12-17,S002,CLO-P0001,W01,SUP03,261,265,178,170,2,0,11061.18,42.38,0,1,Snowy,Spring,Cotton T-Shirt,Clothing,SUP03,203.61,369.58,78,Mumbai Andheri Store,Mumbai,W01,Metro,Prime Vendors Ltd,Bengaluru,3,96,North Distribution Center,Delhi,60000
2023-12-17,S002,CLO-P0002,W01,SUP03,47,193,39,34,6,0,1745.02,43.68,15,0,Sunny,Spring,Denim Jeans,Clothing,SUP03,82.96,156.41,74,Mumbai Andheri Store,Mumbai,W01,Metro,Prime Vendors Ltd,Bengaluru,3,96,North Distribution Center,Delhi,60000
2023-12-17,S002,ELE-P0003,W01,SUP04,146,421,79,69,1,0,6489.41,55.56,20,1,Snowy,Autumn,USB-C Charger,Electronics,SUP04,156.38,206.19,67,Mumbai Andheri Store,Mumbai,W01,Metro,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-12-17,S002,TOY-P0004,W01,SUP06,199,211,71,66,1,0,17428.22,97.31,10,0,Snowy,Spring,Action Figure,Toys,SUP06,278.18,506.43,61,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-12-17,S002,FUR-P0005,W01,SUP02,71,102,141,123,7,0,4412.3,69.05,10,0,Cloudy,Summer,Folding Chair,Furniture,SUP02,171.4,283.59,69,Mumbai Andheri Store,Mumbai,W01,Metro,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-12-17,S002,ELE-P0006,W01,SUP07,111,160,86,75,4,0,6008.21,63.68,15,1,Cloudy,Summer,Wireless Earbuds,Electronics,SUP07,152.76,259.26,54,Mumbai Andheri Store,Mumbai,W01,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-12-17,S002,CLO-P0007,W01,SUP06,2,93,93,87,7,0,123.57,68.65,10,0,Cloudy,Winter,Winter Jacket,Clothing,SUP06,271.08,475.71,81,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-12-17,S002,FUR-P0008,W01,SUP02,40,55,30,30,2,1,1949.56,57.34,15,0,Cloudy,Spring,Coat Rack,Furniture,SUP02,378.24,621.46,64,Mumbai Andheri Store,Mumbai,W01,Metro,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-12-17,S002,CLO-P0009,W01,SUP06,370,382,183,157,2,0,8737.92,29.52,20,1,Sunny,Winter,Casual Shorts,Clothing,SUP06,118.12,186.63,78,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-12-17,S002,ELE-P0010,W01,SUP07,34,61,29,27,1,1,968.66,28.49,0,0,Sunny,Winter,Webcam HD,Electronics,SUP07,106.45,170.39,63,Mumbai Andheri Store,Mumbai,W01,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-12-17,S002,TOY-P0011,W01,SUP06,91,399,198,171,3,0,6951.44,80.41,5,1,Rainy,Winter,Toy Kitchen Set,Toys,SUP06,111.12,148.02,42,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-12-17,S002,GRO-P0012,W01,SUP05,22,198,95,88,3,0,1427.56,76.34,15,0,Snowy,Winter,Salt 1kg,Groceries,SUP05,300.39,523.7,80,Mumbai Andheri Store,Mumbai,W01,Metro,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-12-17,S002,CLO-P0013,W01,SUP05,68,90,24,22,1,0,4882.94,84.48,15,1,Cloudy,Summer,Rain Jacket,Clothing,SUP05,216.5,310.93,46,Mumbai Andheri Store,Mumbai,W01,Metro,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-12-17,S002,GRO-P0014,W01,SUP01,36,84,175,162,4,0,1902.1,62.16,15,1,Sunny,Summer,Pasta 500g,Groceries,SUP01,155.33,247.46,59,Mumbai Andheri Store,Mumbai,W01,Metro,Sunrise Distributors,Pune,4,92,North Distribution Center,Delhi,60000
2023-12-17,S002,CLO-P0015,W01,SUP05,261,451,123,105,2,0,2382.67,10.74,15,1,Cloudy,Summer,Night Suit,Clothing,SUP05,159.33,286.69,75,Mumbai Andheri Store,Mumbai,W01,Metro,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-12-17,S002,GRO-P0016,W01,SUP05,304,493,110,105,4,0,12986.88,42.72,0,1,Rainy,Autumn,Biscuits Pack,Groceries,SUP05,58.7,95.86,86,Mumbai Andheri Store,Mumbai,W01,Metro,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-12-17,S002,CLO-P0017,W01,SUP03,69,74,174,161,1,0,3308.14,59.93,20,0,Rainy,Autumn,Denim Jacket,Clothing,SUP03,98.91,140.45,74,Mumbai Andheri Store,Mumbai,W01,Metro,Prime Vendors Ltd,Bengaluru,3,96,North Distribution Center,Delhi,60000
2023-12-17,S002,FUR-P0018,W01,SUP02,130,226,101,95,3,0,6138.08,59.02,20,0,Rainy,Autumn,Recliner Chair,Furniture,SUP02,139.59,259.86,65,Mumbai Andheri Store,Mumbai,W01,Metro,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-12-17,S002,ELE-P0019,W01,SUP07,153,398,127,121,0,0,6339.94,48.75,15,0,Sunny,Winter,Screen Protector,Electronics,SUP07,349.81,613.96,48,Mumbai Andheri Store,Mumbai,W01,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-12-17,S002,FUR-P0020,W01,SUP02,334,409,39,38,4,0,16196.5,57.05,15,1,Cloudy,Autumn,Cushion Stool,Furniture,SUP02,362.09,633.36,89,Mumbai Andheri Store,Mumbai,W01,Metro,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-12-17,S003,FUR-P0001,W02,SUP08,97,242,87,80,2,0,8513.74,92.39,5,1,Snowy,Autumn,Study Table,Furniture,SUP08,277.45,374.74,69,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Summit Supply Chain,Ahmedabad,8,78,South Distribution Center,Bengaluru,55000
2023-12-17,S003,ELE-P0002,W02,SUP04,294,435,182,180,4,0,20606.46,70.09,0,1,Snowy,Summer,Bluetooth Speaker,Electronics,SUP04,272.15,444.19,78,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-12-17,S003,GRO-P0003,W02,SUP03,79,226,179,157,0,0,4746.16,70.68,15,1,Snowy,Spring,Wheat Flour 5kg,Groceries,SUP03,83.06,145.2,58,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Prime Vendors Ltd,Bengaluru,3,96,South Distribution Center,Bengaluru,55000
2023-12-17,S003,ELE-P0004,W02,SUP04,125,327,151,139,0,0,5216.69,43.93,5,1,Sunny,Summer,LED Desk Lamp,Electronics,SUP04,125.1,193.29,61,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-12-17,S003,FUR-P0005,W02,SUP02,199,344,31,27,7,0,2180.34,12.89,15,0,Cloudy,Spring,Folding Chair,Furniture,SUP02,171.4,283.59,69,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-12-17,S003,GRO-P0006,W02,SUP05,80,132,189,171,5,0,1996.8,31.2,20,1,Cloudy,Spring,Masala Mix 200g,Groceries,SUP05,259.78,474.03,48,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-12-17,S003,CLO-P0007,W02,SUP06,102,106,41,40,4,0,5520.24,67.65,20,1,Snowy,Spring,Winter Jacket,Clothing,SUP06,271.08,475.71,81,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-12-17,S003,FUR-P0008,W02,SUP02,450,460,71,71,6,0,5958.0,16.55,20,1,Rainy,Autumn,Coat Rack,Furniture,SUP02,378.24,621.46,64,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-12-17,S003,ELE-P0009,W02,SUP04,40,278,102,94,6,0,2701.04,71.08,5,0,Cloudy,Autumn,USB Hub,Electronics,SUP04,81.52,141.31,41,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-12-17,S003,TOY-P0010,W02,SUP06,172,359,130,116,3,0,14181.4,97.0,15,1,Snowy,Summer,Dollhouse,Toys,SUP06,90.42,118.69,47,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-12-17,S003,FUR-P0011,W02,SUP08,13,268,103,93,7,0,688.76,55.77,5,1,Cloudy,Summer,Dining Chair,Furniture,SUP08,363.66,503.36,81,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Summit Supply Chain,Ahmedabad,8,78,South Distribution Center,Bengaluru,55000
2023-12-17,S003,ELE-P0012,W02,SUP04,8,416,78,77,5,0,270.86,37.62,10,1,Snowy,Summer,Phone Stand,Electronics,SUP04,155.53,261.01,59,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-12-17,S003,GRO-P0013,W02,SUP05,158,199,105,96,7,0,3364.22,25.05,15,1,Sunny,Summer,Sugar 1kg,Groceries,SUP05,93.31,173.23,46,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-12-17,S003,ELE-P0014,W02,SUP04,199,248,183,161,1,0,11030.77,61.59,10,1,Rainy,Autumn,Portable Fan,Electronics,SUP04,368.0,632.9,88,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-12-17,S003,ELE-P0015,W02,SUP04,333,478,192,187,0,0,14331.65,47.82,10,0,Cloudy,Winter,LED Strip Lights,Electronics,SUP04,389.21,687.83,53,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-12-17,S003,ELE-P0016,W02,SUP04,49,207,63,58,5,0,4065.04,97.6,15,0,Snowy,Autumn,Extension Board,Electronics,SUP04,207.28,303.32,75,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-12-17,S003,FUR-P0017,W02,SUP02,65,67,65,59,2,0,2282.9,36.97,5,1,Rainy,Summer,Kids Study Desk,Furniture,SUP02,383.51,565.5,55,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-12-17,S003,FUR-P0018,W02,SUP02,485,489,81,80,3,0,22580.14,51.73,10,1,Rainy,Spring,Recliner Chair,Furniture,SUP02,139.59,259.86,65,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-12-17,S003,CLO-P0019,W02,SUP05,473,479,167,161,5,0,4563.27,11.35,15,1,Rainy,Spring,Polo T-Shirt,Clothing,SUP05,323.26,509.25,75,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-12-17,S003,TOY-P0020,W02,SUP02,146,210,182,155,5,0,6782.43,48.9,5,0,Rainy,Autumn,Card Game Set,Toys,SUP02,322.82,544.11,80,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-12-17,S004,TOY-P0001,W02,SUP02,171,389,197,196,5,0,7136.86,52.17,20,0,Rainy,Winter,Building Blocks Set,Toys,SUP02,328.89,473.46,81,Chennai T Nagar Store,Chennai,W02,Tier-1,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-12-17,S004,GRO-P0002,W02,SUP03,31,197,58,53,5,0,1863.89,63.29,5,1,Sunny,Summer,Sunflower Oil 1L,Groceries,SUP03,320.2,543.38,55,Chennai T Nagar Store,Chennai,W02,Tier-1,Prime Vendors Ltd,Bengaluru,3,96,South Distribution Center,Bengaluru,55000
2023-12-17,S004,ELE-P0003,W02,SUP04,31,133,114,100,6,0,1177.58,44.69,15,1,Cloudy,Winter,USB-C Charger,Electronics,SUP04,156.38,206.19,67,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-12-17,S004,CLO-P0004,W02,SUP06,61,322,197,194,3,0,4333.1,83.57,15,0,Snowy,Summer,Summer Dress,Clothing,SUP06,179.78,333.68,62,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-12-17,S004,CLO-P0005,W02,SUP06,159,198,36,33,7,0,13857.33,91.74,5,0,Cloudy,Autumn,Hoodie,Clothing,SUP06,337.97,529.28,72,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-12-17,S004,FUR-P0006,W02,SUP08,35,408,39,37,1,0,2901.73,87.27,5,1,Rainy,Winter,TV Stand,Furniture,SUP08,385.5,612.71,41,Chennai T Nagar Store,Chennai,W02,Tier-1,Summit Supply Chain,Ahmedabad,8,78,South Distribution Center,Bengaluru,55000
2023-12-17,S004,GRO-P0007,W02,SUP01,79,406,130,125,2,0,4851.15,68.23,10,0,Sunny,Autumn,Almonds 500g,Groceries,SUP01,158.61,280.18,49,Chennai T Nagar Store,Chennai,W02,Tier-1,Sunrise Distributors,Pune,4,92,South Distribution Center,Bengaluru,55000
2023-12-17,S004,CLO-P0008,W02,SUP06,148,192,152,134,7,0,3616.38,27.15,10,0,Snowy,Autumn,Kids T-Shirt,Clothing,SUP06,389.74,715.51,57,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-12-17,S004,TOY-P0009,W02,SUP06,362,487,116,116,5,0,32717.56,90.38,0,0,Cloudy,Autumn,Building Blocks Mini,Toys,SUP06,107.94,158.76,86,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-12-17,S004,GRO-P0010,W02,SUP01,58,123,75,70,6,0,975.1,18.68,10,0,Sunny,Summer,Peanut Butter 400g,Groceries,SUP01,92.64,148.58,73,Chennai T Nagar Store,Chennai,W02,Tier-1,Sunrise Distributors,Pune,4,92,South Distribution Center,Bengaluru,55000
2023-12-17,S004,GRO-P0011,W02,SUP05,46,62,112,96,2,1,1958.2,44.81,5,1,Sunny,Winter,Cornflakes 500g,Groceries,SUP05,253.39,359.78,74,Chennai T Nagar Store,Chennai,W02,Tier-1,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-12-17,S004,TOY-P0012,W02,SUP02,28,270,122,114,3,0,1848.67,73.36,10,1,Cloudy,Summer,Bicycle Kids,Toys,SUP02,288.25,442.8,69,Chennai T Nagar Store,Chennai,W02,Tier-1,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-12-17,S004,GRO-P0013,W02,SUP05,105,202,61,52,5,0,1905.12,22.68,20,1,Sunny,Autumn,Sugar 1kg,Groceries,SUP05,93.31,173.23,46,Chennai T Nagar Store,Chennai,W02,Tier-1,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-12-17,S004,GRO-P0014,W02,SUP01,57,188,179,178,3,0,797.63,14.73,5,0,Sunny,Autumn,Pasta 500g,Groceries,SUP01,155.33,247.46,59,Chennai T Nagar Store,Chennai,W02,Tier-1,Sunrise Distributors,Pune,4,92,South Distribution Center,Bengaluru,55000
2023-12-17,S004,ELE-P0015,W02,SUP04,165,282,199,189,6,0,3105.14,20.91,10,0,Rainy,Autumn,LED Strip Lights,Electronics,SUP04,389.21,687.83,53,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-12-17,S004,FUR-P0016,W02,SUP02,28,177,37,34,6,0,1148.59,48.26,15,0,Sunny,Spring,Bar Stool,Furniture,SUP02,340.43,607.65,58,Chennai T Nagar Store,Chennai,W02,Tier-1,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-12-17,S004,FUR-P0017,W02,SUP02,322,376,34,33,0,0,22366.12,69.46,0,0,Rainy,Spring,Kids Study Desk,Furniture,SUP02,383.51,565.5,55,Chennai T Nagar Store,Chennai,W02,Tier-1,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-12-17,S004,CLO-P0018,W02,SUP06,25,93,185,179,6,0,1283.5,51.34,0,1,Cloudy,Winter,Cargo Pants,Clothing,SUP06,325.42,552.86,40,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-12-17,S004,CLO-P0019,W02,SUP05,211,232,79,75,7,0,4346.6,20.6,0,0,Snowy,Autumn,Polo T-Shirt,Clothing,SUP05,323.26,509.25,75,Chennai T Nagar Store,Chennai,W02,Tier-1,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-12-17,S004,CLO-P0020,W02,SUP05,391,478,74,66,2,0,26139.13,74.28,10,1,Snowy,Winter,Maxi Dress,Clothing,SUP05,98.93,135.41,68,Chennai T Nagar Store,Chennai,W02,Tier-1,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-12-17,S005,FUR-P0001,W03,SUP08,48,362,60,52,3,0,1027.75,25.19,15,0,Sunny,Winter,Study Table,Furniture,SUP08,277.45,374.74,69,Delhi Connaught Place Store,Delhi,W03,Metro,Summit Supply Chain,Ahmedabad,8,78,Central Distribution Center,Pune,70000
2023-12-17,S005,CLO-P0002,W03,SUP03,56,67,120,117,6,1,593.57,12.47,15,1,Snowy,Winter,Denim Jeans,Clothing,SUP03,82.96,156.41,74,Delhi Connaught Place Store,Delhi,W03,Metro,Prime Vendors Ltd,Bengaluru,3,96,Central Distribution Center,Pune,70000
2023-12-17,S005,FUR-P0003,W03,SUP08,324,370,64,63,7,0,4670.78,16.96,15,0,Cloudy,Spring,Bookshelf 5-Tier,Furniture,SUP08,100.58,136.99,56,Delhi Connaught Place Store,Delhi,W03,Metro,Summit Supply Chain,Ahmedabad,8,78,Central Distribution Center,Pune,70000
2023-12-17,S005,FUR-P0004,W03,SUP08,95,233,180,162,2,0,6090.16,75.42,15,0,Snowy,Autumn,Bedside Table,Furniture,SUP08,109.71,203.52,69,Delhi Connaught Place Store,Delhi,W03,Metro,Summit Supply Chain,Ahmedabad,8,78,Central Distribution Center,Pune,70000
2023-12-17,S005,CLO-P0005,W03,SUP06,104,358,47,43,3,0,2059.2,19.8,0,1,Rainy,Spring,Hoodie,Clothing,SUP06,337.97,529.28,72,Delhi Connaught Place Store,Delhi,W03,Metro,Nationwide Traders,Hyderabad,12,65,Central Distribution Center,Pune,70000
2023-12-17,S005,CLO-P0006,W03,SUP05,85,199,60,55,6,0,4672.45,54.97,0,1,Sunny,Autumn,Track Pants,Clothing,SUP05,244.1,326.68,51,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-12-17,S005,CLO-P0007,W03,SUP06,163,327,131,117,0,0,13497.87,92.01,10,0,Sunny,Winter,Winter Jacket,Clothing,SUP06,271.08,475.71,81,Delhi Connaught Place Store,Delhi,W03,Metro,Nationwide Traders,Hyderabad,12,65,Central Distribution Center,Pune,70000
2023-12-17,S005,FUR-P0008,W03,SUP02,35,127,185,183,0,0,2477.12,74.5,5,1,Sunny,Winter,Coat Rack,Furniture,SUP02,378.24,621.46,64,Delhi Connaught Place Store,Delhi,W03,Metro,Metro Wholesale Co.,Mumbai,7,81,Central Distribution Center,Pune,70000
2023-12-17,S005,GRO-P0009,W03,SUP05,41,403,107,99,7,0,694.09,18.81,10,1,Snowy,Autumn,Coffee Powder 250g,Groceries,SUP05,130.38,179.81,40,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-12-17,S005,GRO-P0010,W03,SUP01,29,87,114,109,7,0,1214.75,52.36,20,0,Sunny,Summer,Peanut Butter 400g,Groceries,SUP01,92.64,148.58,73,Delhi Connaught Place Store,Delhi,W03,Metro,Sunrise Distributors,Pune,4,92,Central Distribution Center,Pune,70000
2023-12-17,S005,GRO-P0011,W03,SUP05,21,154,146,137,5,0,1036.39,61.69,20,0,Cloudy,Spring,Cornflakes 500g,Groceries,SUP05,253.39,359.78,74,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-12-17,S005,CLO-P0012,W03,SUP06,158,352,41,35,2,0,8424.56,53.32,0,0,Sunny,Autumn,Woolen Sweater,Clothing,SUP06,214.34,303.01,58,Delhi Connaught Place Store,Delhi,W03,Metro,Nationwide Traders,Hyderabad,12,65,Central Distribution Center,Pune,70000
2023-12-17,S005,FUR-P0013,W03,SUP08,183,486,56,48,2,0,4317.34,29.49,20,1,Rainy,Summer,Ottoman Stool,Furniture,SUP08,280.8,487.52,54,Delhi Connaught Place Store,Delhi,W03,Metro,Summit Supply Chain,Ahmedabad,8,78,Central Distribution Center,Pune,70000
2023-12-17,S005,ELE-P0014,W03,SUP04,220,298,145,126,7,0,6482.52,32.74,10,1,Snowy,Winter,Portable Fan,Electronics,SUP04,368.0,632.9,88,Delhi Connaught Place Store,Delhi,W03,Metro,Apex Trading Corp,Chennai,9,73,Central Distribution Center,Pune,70000
2023-12-17,S005,FUR-P0015,W03,SUP02,221,228,56,52,4,0,9191.61,43.78,5,0,Sunny,Summer,Wardrobe 2-Door,Furniture,SUP02,63.09,103.02,51,Delhi Connaught Place Store,Delhi,W03,Metro,Metro Wholesale Co.,Mumbai,7,81,Central Distribution Center,Pune,70000
2023-12-17,S005,GRO-P0016,W03,SUP05,225,487,114,108,1,0,12429.45,61.38,10,0,Cloudy,Summer,Biscuits Pack,Groceries,SUP05,58.7,95.86,86,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-12-17,S005,CLO-P0017,W03,SUP03,142,168,139,139,7,0,2586.67,22.77,20,0,Sunny,Autumn,Denim Jacket,Clothing,SUP03,98.91,140.45,74,Delhi Connaught Place Store,Delhi,W03,Metro,Prime Vendors Ltd,Bengaluru,3,96,Central Distribution Center,Pune,70000
2023-12-17,S005,GRO-P0018,W03,SUP05,98,410,75,74,2,0,1627.58,20.76,20,0,Snowy,Summer,Pickle 300g,Groceries,SUP05,388.18,643.46,60,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-12-17,S005,CLO-P0019,W03,SUP05,247,486,97,93,0,0,15301.53,65.21,5,1,Snowy,Autumn,Polo T-Shirt,Clothing,SUP05,323.26,509.25,75,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-12-17,S005,CLO-P0020,W03,SUP05,165,348,198,180,2,0,3805.89,24.28,5,1,Rainy,Spring,Maxi Dress,Clothing,SUP05,98.93,135.41,68,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-12-18,S001,TOY-P0001,W01,SUP02,84,440,58,52,7,0,1081.84,14.31,10,1,Rainy,Winter,Building Blocks Set,Toys,SUP02,328.89,473.46,81,Pune Central Store,Pune,W01,Tier-1,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-12-18,S001,GRO-P0002,W01,SUP03,78,115,116,111,4,0,1809.6,29.0,20,0,Rainy,Autumn,Sunflower Oil 1L,Groceries,SUP03,320.2,543.38,55,Pune Central Store,Pune,W01,Tier-1,Prime Vendors Ltd,Bengaluru,3,96,North Distribution Center,Delhi,60000
2023-12-18,S001,GRO-P0003,W01,SUP03,6,86,161,145,5,0,156.31,30.65,15,1,Sunny,Summer,Wheat Flour 5kg,Groceries,SUP03,83.06,145.2,58,Pune Central Store,Pune,W01,Tier-1,Prime Vendors Ltd,Bengaluru,3,96,North Distribution Center,Delhi,60000
